Airline,Dep_Airport,Arr_Airport,Scheduled_Departure,Dep_Temp,Dep_Humidity,Dep_Weather,Dep_WindSpeed,Dep_Visibility,Dep_RainfallRate,Dep_SnowAccumulation,Arr_Temp,Arr_Humidity,Arr_Weather,Arr_WindSpeed,Arr_Visibility,Arr_RainfallRate,Arr_SnowAccumulation,Delay_Minutes,Delay_Status
Air India,BLR,JFK,10:08,-26.2,78,Rain,50,258,27.8,2.8,-26.6,65,Fog,45,236,25.1,4.3,50,1
SpiceJet,DXB,LHR,16:56,29.3,44,Rain,12,4446,0.3,0.4,7.4,79,Sunny,18,4175,5.5,0.2,0,0
Emirates,BOM,JFK,07:02,-26.0,51,Rain,60,308,27.6,4.5,-29.1,36,Sunny,48,216,26.1,4.6,82,1
IndiGo,LHR,DXB,11:04,9.8,40,Cloudy,1,9120,0.7,0.5,11.5,66,Sunny,18,2531,6.1,0.3,0,0
IndiGo,DXB,BOM,16:43,-24.3,71,Cloudy,44,234,28.8,2.7,45.6,33,Cloudy,52,448,29.0,4.0,112,1
IndiGo,DXB,LHR,17:20,23.4,65,Sunny,16,5889,2.9,0.9,8.3,86,Storm,8,4587,3.5,0.7,0,0
Air India,DXB,LHR,19:38,-22.8,84,Fog,42,281,23.6,3.9,-27.1,74,Snow,58,532,22.6,4.5,40,1
British Airways,BOM,LHR,06:12,-2.6,45,Fog,27,3392,4.0,0.6,0.1,88,Snow,28,7027,5.0,0.9,0,0
Emirates,LHR,DXB,00:39,45.6,42,Cloudy,57,155,28.8,2.9,45.8,87,Rain,59,518,23.2,4.6,46,1
IndiGo,JFK,LHR,15:42,-1.1,56,Rain,4,9840,8.5,0.3,28.0,82,Rain,9,4519,7.9,1.0,0,0
SpiceJet,JFK,LHR,00:11,43.1,33,Sunny,45,334,25.5,2.6,-25.4,48,Sunny,41,206,24.2,2.7,104,1
British Airways,DXB,BLR,08:29,-2.7,88,Storm,5,6524,0.2,0.7,14.6,65,Cloudy,14,3445,4.4,0.3,0,0
Emirates,LHR,DXB,00:56,-23.5,45,Cloudy,59,232,21.7,4.3,-27.1,85,Snow,49,424,21.3,3.0,26,1
Emirates,DEL,JFK,03:43,-1.8,40,Rain,11,3091,4.7,0.2,2.1,67,Cloudy,14,9981,7.3,0.7,0,0
SpiceJet,DEL,BOM,03:26,-24.4,63,Cloudy,54,478,21.5,3.0,45.1,40,Rain,54,655,26.3,4.5,41,1
IndiGo,JFK,BOM,16:12,15.9,50,Cloudy,13,7765,4.1,0.3,19.3,33,Snow,2,9524,5.7,0.5,0,0
IndiGo,JFK,LHR,18:42,-25.0,87,Sunny,57,275,22.5,2.6,-23.4,74,Storm,54,651,23.5,4.8,22,1
SpiceJet,DXB,LHR,12:41,21.9,60,Snow,15,5593,3.3,0.7,-3.4,73,Snow,23,6297,7.4,0.2,0,0
Air India,BLR,BOM,05:38,45.5,80,Fog,50,342,27.2,3.5,42.8,73,Sunny,57,671,26.3,4.1,109,1
IndiGo,BLR,DXB,10:28,-5.4,30,Fog,18,8721,2.2,0.2,-9.6,54,Rain,6,2992,8.6,0.5,0,0
Emirates,DXB,BLR,08:32,41.4,92,Snow,45,546,28.7,4.2,-21.4,53,Snow,45,204,28.2,3.1,81,1
Air India,JFK,BOM,06:19,25.9,40,Cloudy,12,2373,2.2,0.5,-6.5,35,Rain,13,8045,0.0,0.9,0,0
SpiceJet,BOM,DXB,11:43,45.5,87,Fog,56,472,24.7,3.8,44.3,70,Storm,57,675,22.7,4.5,90,1
Air India,LHR,DEL,14:44,23.6,73,Rain,8,9733,5.4,1.0,2.5,98,Fog,10,7127,2.6,0.6,0,0
Emirates,BLR,LHR,07:52,-26.3,53,Cloudy,54,674,25.1,2.7,44.9,50,Sunny,42,139,22.0,2.6,30,1
British Airways,JFK,DXB,12:07,-0.8,99,Cloudy,26,8990,1.8,0.2,-2.5,80,Rain,22,9265,8.4,0.2,0,0
British Airways,BLR,LHR,06:01,-24.7,87,Fog,45,262,26.3,4.3,-26.7,92,Snow,54,197,25.4,3.2,45,1
IndiGo,DXB,DEL,22:40,10.4,69,Fog,28,4926,7.0,0.8,24.4,70,Fog,24,3382,1.5,0.1,0,0
Emirates,DXB,DEL,01:08,-21.6,58,Snow,51,644,21.1,3.4,-27.4,99,Storm,46,138,23.4,3.9,118,1
Air India,BOM,DXB,04:26,5.6,47,Storm,27,2567,7.7,0.3,15.3,47,Cloudy,20,8480,4.6,0.2,0,0
Emirates,BLR,BOM,05:42,-28.1,55,Storm,55,192,26.9,3.8,-25.4,98,Cloudy,59,689,30.0,3.4,21,1
SpiceJet,DEL,BOM,06:24,9.6,84,Sunny,6,8707,3.3,0.0,20.0,49,Sunny,16,8475,1.3,0.1,0,0
SpiceJet,BOM,JFK,18:50,44.0,56,Cloudy,46,179,29.1,3.7,41.8,91,Snow,58,317,25.5,3.8,112,1
IndiGo,JFK,DEL,09:04,29.9,30,Rain,16,4694,4.4,0.9,18.5,36,Sunny,2,9535,9.8,0.5,0,0
IndiGo,LHR,DEL,04:03,-23.2,59,Fog,45,569,23.9,3.4,-22.5,94,Rain,52,615,24.4,3.9,41,1
IndiGo,JFK,LHR,04:00,22.6,52,Fog,4,2018,6.2,0.3,10.1,47,Sunny,12,7683,3.4,0.2,0,0
IndiGo,DEL,DXB,02:33,45.3,61,Storm,60,369,27.9,4.3,44.8,83,Cloudy,46,276,26.2,2.8,46,1
British Airways,JFK,DEL,14:44,-1.5,38,Fog,2,7498,0.4,0.4,-5.1,66,Sunny,6,8990,4.5,0.9,0,0
SpiceJet,LHR,DEL,03:01,42.0,69,Sunny,44,513,24.1,3.1,-27.6,59,Cloudy,48,345,25.7,3.6,47,1
British Airways,BLR,DXB,13:18,5.2,62,Snow,10,4418,1.1,0.9,7.9,100,Rain,6,9234,3.0,0.3,0,0
British Airways,BLR,JFK,00:15,-29.6,86,Rain,52,670,26.3,3.3,-29.5,77,Sunny,51,410,24.8,4.5,23,1
Emirates,BLR,DXB,12:37,7.9,64,Snow,16,8072,5.9,0.4,16.2,72,Fog,17,9544,2.7,0.6,0,0
SpiceJet,DEL,DXB,19:56,-23.6,54,Storm,44,224,24.0,3.2,43.4,76,Fog,51,202,24.0,3.2,38,1
SpiceJet,DXB,BLR,18:07,-3.9,100,Fog,3,4825,6.5,0.9,25.3,87,Storm,1,5558,7.8,0.7,0,0
SpiceJet,BOM,DXB,08:35,-27.2,96,Cloudy,50,149,23.9,4.8,44.0,59,Rain,48,203,27.7,5.0,113,1
Emirates,DEL,DXB,16:42,11.3,44,Snow,7,2932,8.9,0.0,26.1,69,Cloudy,11,3300,8.5,0.5,0,0
British Airways,BLR,LHR,07:25,-29.4,61,Sunny,55,652,21.6,4.2,-28.8,45,Rain,56,695,23.1,4.9,47,1
Air India,DEL,BLR,20:33,15.9,66,Sunny,16,7622,7.1,0.7,15.0,96,Fog,29,5197,5.4,0.0,0,0
IndiGo,DXB,BOM,18:28,43.5,72,Cloudy,58,206,23.5,3.1,-22.7,98,Fog,54,192,27.6,4.7,69,1
Emirates,JFK,DXB,18:01,14.4,87,Rain,25,4235,7.8,1.0,13.1,81,Storm,6,4719,6.8,0.5,0,0
Air India,BOM,DEL,02:15,44.8,87,Cloudy,55,351,26.6,4.0,42.9,50,Storm,42,550,26.1,4.7,75,1
British Airways,BLR,BOM,07:15,24.9,87,Snow,25,4506,6.9,0.5,9.4,77,Fog,14,8078,5.2,0.2,0,0
SpiceJet,LHR,DXB,20:55,-29.6,93,Snow,51,222,26.2,3.0,-21.4,39,Sunny,57,332,26.0,4.1,101,1
SpiceJet,BLR,BOM,21:36,21.2,88,Rain,11,3490,6.8,0.8,27.5,69,Storm,4,8139,2.9,0.1,0,0
Emirates,LHR,JFK,12:16,-24.8,74,Snow,46,286,28.0,4.3,44.2,100,Cloudy,46,429,25.4,4.4,85,1
Emirates,DEL,DXB,21:55,15.7,47,Rain,22,4291,3.1,0.1,-1.0,66,Storm,28,2208,1.8,0.4,0,0
British Airways,DEL,LHR,16:25,45.2,96,Cloudy,54,155,23.0,4.3,-22.0,89,Rain,47,291,21.4,3.1,97,1
Emirates,DXB,JFK,18:34,16.8,75,Sunny,20,6901,1.1,0.5,25.8,31,Snow,23,2446,8.0,0.2,0,0
Air India,LHR,DXB,15:13,-25.5,62,Fog,44,163,27.5,2.8,-27.0,58,Snow,44,291,26.6,3.0,36,1
SpiceJet,JFK,DXB,12:34,-3.0,100,Cloudy,8,6793,7.3,0.9,27.6,68,Rain,21,3937,10.0,0.0,0,0
British Airways,DEL,BOM,10:15,44.2,64,Storm,41,523,22.7,4.7,45.9,93,Sunny,47,690,21.3,3.8,68,1
British Airways,JFK,DXB,05:52,16.1,90,Fog,27,2332,6.4,0.7,19.0,77,Sunny,19,9037,4.3,0.8,0,0
IndiGo,BOM,JFK,05:52,-26.4,91,Cloudy,43,475,21.9,2.8,43.9,53,Fog,49,432,26.1,4.9,29,1
Emirates,LHR,BLR,16:47,4.5,95,Rain,11,3966,8.3,0.4,20.1,93,Fog,9,4179,7.9,0.5,0,0
SpiceJet,BLR,DXB,12:26,-27.6,83,Sunny,59,472,25.2,4.4,45.8,30,Snow,56,273,29.9,4.0,108,1
Emirates,DEL,BOM,11:37,-1.8,86,Snow,11,7827,3.7,0.8,24.8,60,Snow,19,4940,4.9,0.3,0,0
Air India,BOM,DEL,06:27,41.4,32,Fog,59,459,22.6,2.8,-28.3,35,Snow,41,513,22.1,5.0,36,1
Emirates,DXB,DEL,14:43,23.4,69,Sunny,18,2598,1.5,0.6,3.8,70,Cloudy,28,6522,7.4,0.4,0,0
Emirates,DEL,BOM,08:56,41.6,42,Snow,60,249,28.6,4.6,-21.5,52,Fog,57,458,24.8,4.0,61,1
Air India,DEL,BOM,04:18,21.9,69,Sunny,28,6555,4.3,0.7,17.1,90,Rain,12,4113,8.4,0.9,0,0
SpiceJet,JFK,BOM,12:50,-24.1,38,Sunny,58,599,26.9,3.1,-22.9,72,Snow,44,526,30.0,3.4,59,1
IndiGo,DXB,BOM,21:23,12.5,76,Sunny,6,5784,1.3,0.6,-8.6,36,Snow,16,6383,3.6,0.6,0,0
Emirates,JFK,BOM,15:08,43.6,77,Rain,49,473,24.9,4.3,45.8,86,Sunny,53,249,28.6,4.0,52,1
Emirates,BLR,DXB,14:24,17.0,46,Snow,8,4922,1.1,0.4,26.0,37,Fog,9,6896,6.2,0.6,0,0
SpiceJet,BLR,JFK,17:59,45.2,50,Fog,47,601,23.8,3.8,43.3,74,Cloudy,60,151,26.2,3.2,46,1
British Airways,JFK,DEL,22:48,0.5,69,Rain,16,5783,7.8,0.7,-8.7,94,Rain,29,7205,8.1,0.1,0,0
Air India,LHR,BLR,09:07,44.4,74,Storm,47,333,22.2,3.8,-22.5,42,Snow,47,510,21.1,3.6,73,1
IndiGo,JFK,BLR,09:55,-4.4,91,Cloudy,21,8118,5.8,0.6,1.8,43,Snow,18,6224,1.5,0.0,0,0
IndiGo,BLR,BOM,03:08,-28.7,50,Rain,53,422,21.8,4.8,-28.7,80,Rain,49,188,29.6,4.7,88,1
SpiceJet,DEL,BOM,13:57,6.4,95,Rain,17,9092,0.9,0.7,16.3,81,Cloudy,15,6611,5.6,0.5,0,0
Air India,BLR,BOM,07:16,-24.4,47,Rain,51,330,29.1,2.8,42.7,76,Fog,58,103,24.4,4.9,38,1
SpiceJet,DEL,BLR,16:23,2.4,71,Fog,27,3065,2.3,0.5,-3.4,44,Rain,6,2972,9.9,0.6,0,0
Air India,BLR,JFK,04:04,41.7,54,Sunny,57,274,28.5,4.4,44.8,94,Storm,51,406,27.7,3.7,77,1
Emirates,LHR,BOM,11:46,23.0,89,Cloudy,6,5193,6.7,0.9,25.8,35,Storm,1,7715,7.8,0.6,0,0
SpiceJet,BOM,JFK,06:49,-25.2,40,Storm,52,140,27.1,3.8,-21.1,93,Cloudy,52,684,21.2,4.0,111,1
IndiGo,DXB,JFK,23:28,29.3,35,Rain,19,5394,3.3,0.6,14.3,90,Snow,11,2083,2.6,1.0,0,0
British Airways,BOM,DEL,18:52,42.7,47,Snow,56,478,22.8,4.5,45.8,75,Storm,53,109,25.6,4.6,82,1
SpiceJet,BLR,JFK,21:10,19.7,45,Storm,16,8409,6.6,0.8,12.8,93,Cloudy,0,7702,0.6,0.6,0,0
IndiGo,DEL,LHR,06:57,-25.2,82,Snow,45,672,26.9,3.4,44.4,77,Sunny,51,619,26.7,4.2,114,1
British Airways,JFK,DXB,20:48,5.8,50,Cloudy,4,8897,0.9,0.1,27.1,56,Rain,18,2140,7.2,0.2,0,0
SpiceJet,DEL,LHR,05:43,41.2,88,Storm,56,159,22.6,3.0,-25.4,97,Cloudy,45,297,23.4,4.1,54,1
British Airways,BLR,BOM,15:46,25.6,97,Rain,25,9140,7.7,0.2,22.9,38,Rain,29,5125,5.5,0.3,0,0
SpiceJet,JFK,LHR,09:39,-25.9,65,Sunny,49,534,28.6,4.8,-27.7,77,Rain,44,418,29.0,3.1,96,1
Air India,LHR,DXB,00:03,7.9,43,Sunny,2,7711,6.0,0.0,13.2,75,Cloudy,6,7660,9.5,0.7,0,0
IndiGo,DEL,JFK,19:48,41.7,91,Storm,46,552,25.5,3.1,42.1,48,Sunny,58,187,23.6,3.7,106,1
Emirates,DXB,DEL,22:58,14.9,85,Storm,2,5782,0.9,0.5,16.3,91,Cloudy,2,2395,9.1,1.0,0,0
British Airways,BOM,DXB,20:58,-22.5,73,Sunny,43,406,29.2,2.7,-29.9,72,Fog,59,204,23.0,3.3,85,1
SpiceJet,LHR,DXB,13:04,7.3,44,Storm,15,5806,3.4,0.3,21.7,36,Cloudy,22,8497,7.7,0.1,0,0
British Airways,JFK,DEL,21:34,43.2,76,Cloudy,54,606,22.7,3.4,-23.9,34,Fog,45,319,29.8,3.2,71,1
Air India,JFK,DXB,11:59,20.4,39,Fog,28,6763,4.0,0.9,27.5,73,Snow,0,5991,4.1,0.0,0,0
Air India,LHR,BLR,04:40,41.5,85,Cloudy,41,561,27.9,4.5,42.4,95,Sunny,53,354,25.9,4.9,102,1
SpiceJet,DEL,DXB,16:42,12.1,51,Storm,12,6946,9.3,0.4,3.8,89,Rain,16,7753,1.0,0.9,0,0
IndiGo,LHR,BOM,17:49,-29.3,56,Storm,46,151,22.6,4.7,-26.7,68,Cloudy,52,133,29.0,4.6,76,1
Air India,DEL,LHR,16:59,18.3,85,Fog,19,7759,3.2,0.2,-8.5,68,Sunny,3,3483,4.8,0.1,0,0
SpiceJet,BLR,DXB,22:12,41.0,40,Snow,55,416,29.6,4.6,41.2,40,Sunny,43,647,24.4,4.5,23,1
British Airways,DXB,BOM,01:46,21.2,55,Rain,26,5178,9.9,0.4,8.5,91,Snow,28,5272,2.0,0.5,0,0
IndiGo,DXB,DEL,07:50,43.5,62,Cloudy,59,189,25.5,2.8,-26.9,69,Sunny,41,666,23.1,3.6,48,1
Air India,BOM,LHR,03:24,5.5,49,Cloudy,5,9673,1.4,0.9,15.1,39,Sunny,12,7346,7.7,0.4,0,0
IndiGo,JFK,LHR,11:08,-24.4,65,Fog,46,421,22.8,4.5,-29.9,72,Storm,56,361,24.8,4.5,101,1
British Airways,JFK,LHR,19:01,-5.5,48,Rain,5,4927,9.8,0.1,-0.6,45,Snow,0,2533,4.2,0.8,0,0
SpiceJet,DXB,BOM,00:08,-26.8,82,Storm,42,627,23.2,2.7,41.4,58,Cloudy,47,674,23.7,3.1,23,1
IndiGo,DXB,LHR,12:01,-6.5,63,Storm,8,5789,1.9,0.8,24.2,88,Rain,16,9230,7.7,0.2,0,0
British Airways,DEL,JFK,03:09,42.8,33,Sunny,47,309,22.3,4.4,43.5,31,Sunny,52,658,24.3,4.6,48,1
Air India,DEL,DXB,23:23,16.5,85,Storm,25,8265,6.4,0.5,25.6,62,Fog,4,2876,2.2,0.6,0,0
Emirates,DEL,JFK,22:32,44.3,40,Cloudy,46,208,24.8,4.4,43.4,88,Rain,49,621,27.5,4.2,107,1
British Airways,BOM,DXB,05:10,6.2,55,Cloudy,20,7410,8.1,0.6,4.7,76,Cloudy,16,8835,2.0,1.0,0,0
Emirates,LHR,JFK,01:57,-25.4,48,Sunny,42,424,21.2,3.2,-22.7,57,Snow,56,621,26.1,3.0,81,1
British Airways,DEL,JFK,22:09,-9.2,41,Fog,22,3961,7.0,0.8,-2.8,44,Fog,13,6673,2.5,0.6,0,0
Air India,DXB,BOM,01:30,-23.8,72,Sunny,49,636,26.9,4.4,-22.6,92,Snow,45,482,23.2,4.3,48,1
Air India,BOM,LHR,23:55,6.8,45,Rain,30,8142,7.4,0.6,3.7,72,Fog,27,6651,7.1,1.0,0,0
British Airways,JFK,LHR,04:56,-25.6,88,Cloudy,56,311,24.6,4.1,45.1,69,Sunny,42,500,28.7,3.9,68,1
Air India,JFK,BLR,12:26,26.9,92,Sunny,25,4030,5.6,0.6,6.7,53,Snow,23,4258,2.2,0.7,0,0
SpiceJet,DEL,LHR,19:57,44.2,55,Cloudy,50,246,22.9,2.7,41.7,71,Fog,47,455,23.4,2.9,22,1
Air India,JFK,BLR,10:41,-2.7,43,Fog,22,6908,7.6,0.1,2.3,57,Rain,25,7082,6.8,0.9,0,0
SpiceJet,BOM,DEL,03:46,-25.6,98,Snow,50,453,21.1,4.9,-25.4,73,Sunny,51,277,23.5,4.6,36,1
Air India,DEL,BOM,19:54,21.2,79,Cloudy,4,2233,4.7,0.3,4.1,34,Cloudy,3,2805,4.2,1.0,0,0
British Airways,DEL,BLR,23:31,-24.3,55,Sunny,54,161,25.1,4.4,-25.4,41,Cloudy,44,447,26.0,4.4,76,1
British Airways,LHR,BLR,22:03,-8.8,42,Cloudy,13,4655,7.6,0.1,2.1,63,Fog,30,5123,0.2,0.8,0,0
Emirates,LHR,BOM,18:10,-26.3,50,Rain,41,390,24.9,2.8,41.4,65,Sunny,57,392,29.0,2.9,21,1
SpiceJet,JFK,DXB,20:30,-2.6,38,Sunny,6,8618,3.3,0.5,17.3,93,Sunny,4,6758,6.2,0.6,0,0
Emirates,JFK,LHR,02:33,41.5,72,Fog,48,407,21.6,3.9,45.2,37,Fog,46,460,21.5,3.7,64,1
Air India,LHR,DXB,16:33,1.0,79,Storm,24,9846,5.8,0.6,3.8,69,Storm,9,7905,2.7,0.3,0,0
IndiGo,DXB,LHR,00:14,41.3,86,Rain,59,165,28.9,4.1,-28.2,41,Sunny,54,423,21.6,3.4,112,1
Air India,DXB,LHR,20:32,10.1,96,Fog,10,9562,8.8,0.9,0.3,77,Sunny,14,8926,8.9,0.7,0,0
IndiGo,BLR,JFK,00:06,45.3,44,Sunny,58,311,23.4,2.7,45.8,62,Rain,46,146,24.6,3.3,76,1
Emirates,DXB,LHR,23:13,-8.6,83,Cloudy,29,7025,5.2,0.2,19.6,69,Rain,27,5092,8.7,0.8,0,0
Emirates,DEL,JFK,06:12,-29.1,52,Storm,51,509,25.0,3.8,44.4,52,Sunny,48,242,28.0,4.9,115,1
Emirates,DXB,DEL,08:57,18.8,79,Fog,1,4436,7.0,0.7,1.3,44,Cloudy,2,7107,4.5,0.3,0,0
SpiceJet,LHR,DXB,00:16,43.1,55,Snow,42,285,29.0,3.5,43.2,61,Fog,44,678,21.1,4.2,100,1
IndiGo,DEL,JFK,18:56,13.0,90,Sunny,28,3627,1.2,0.9,-6.4,54,Sunny,9,4389,2.8,0.2,0,0
Emirates,LHR,BLR,17:29,-23.7,87,Fog,54,229,21.4,4.9,-26.9,58,Snow,42,417,23.1,3.5,27,1
SpiceJet,LHR,DEL,13:27,-1.5,65,Sunny,26,3301,3.6,0.6,27.6,77,Fog,5,7767,5.1,0.8,0,0
SpiceJet,BOM,BLR,13:21,42.1,53,Sunny,41,387,27.8,2.8,-21.2,86,Sunny,41,155,28.5,4.1,24,1
SpiceJet,DXB,DEL,11:08,13.2,65,Snow,8,2823,5.7,0.2,29.9,68,Cloudy,29,7887,8.2,0.2,0,0
British Airways,DEL,BOM,17:12,43.0,38,Fog,55,361,26.7,5.0,42.5,75,Fog,60,216,29.1,3.5,112,1
Air India,LHR,BLR,22:37,6.1,40,Sunny,19,8654,1.3,0.1,-1.0,53,Cloudy,1,2191,6.8,0.9,0,0
Air India,DXB,LHR,14:52,-26.5,93,Cloudy,52,544,26.6,4.0,41.4,66,Cloudy,52,267,25.0,3.6,91,1
British Airways,BLR,DEL,05:59,28.8,64,Fog,18,6118,5.3,0.2,1.3,61,Snow,30,3892,7.2,0.9,0,0
Emirates,LHR,DEL,03:24,-23.1,70,Fog,56,284,25.0,4.3,43.4,32,Rain,54,448,28.1,4.7,99,1
Emirates,DXB,LHR,14:47,10.2,63,Fog,4,8954,0.6,0.9,29.1,33,Snow,7,9752,8.8,0.9,0,0
Air India,BOM,BLR,00:30,-21.6,99,Cloudy,52,191,26.7,3.5,41.3,46,Cloudy,52,244,21.7,3.9,49,1
Air India,DEL,DXB,14:56,22.4,81,Cloudy,13,4897,3.2,0.8,6.7,96,Rain,9,5066,5.4,0.9,0,0
British Airways,DXB,LHR,18:01,42.3,62,Rain,50,164,26.3,4.8,-22.2,44,Cloudy,45,584,27.2,4.0,110,1
IndiGo,DEL,BOM,19:38,6.3,99,Fog,25,3425,2.2,0.2,17.1,81,Cloudy,10,2105,2.1,0.9,0,0
Emirates,JFK,BOM,07:07,-28.2,63,Snow,46,353,22.2,4.3,-21.3,49,Storm,50,592,27.6,3.8,91,1
Emirates,BLR,LHR,11:20,14.9,100,Storm,17,8604,4.5,0.7,13.4,35,Rain,2,8301,2.5,1.0,0,0
British Airways,BLR,JFK,03:01,41.9,48,Fog,48,414,25.3,4.7,-22.7,99,Fog,57,205,24.9,3.2,90,1
SpiceJet,DEL,JFK,15:56,8.4,91,Snow,4,7851,6.1,0.3,-5.2,49,Snow,11,6951,8.7,0.8,0,0
SpiceJet,DEL,BOM,17:43,41.6,50,Sunny,56,596,29.2,3.5,-29.4,69,Fog,45,164,23.6,2.8,72,1
British Airways,BOM,DEL,06:11,-9.4,90,Rain,22,9641,0.2,0.0,-2.0,77,Cloudy,0,5251,3.5,0.4,0,0
British Airways,JFK,DXB,02:43,-29.1,66,Sunny,44,454,27.7,4.1,45.7,82,Rain,58,700,23.6,4.3,62,1
SpiceJet,JFK,BLR,07:46,-5.6,76,Cloudy,24,5394,9.2,0.4,7.6,39,Cloudy,17,4373,1.1,0.2,0,0
British Airways,LHR,BLR,19:05,41.3,43,Rain,50,421,25.0,3.6,41.1,98,Snow,60,387,24.5,3.6,33,1
IndiGo,DXB,JFK,06:45,10.6,78,Rain,24,6037,8.8,0.9,1.8,97,Storm,13,3126,2.5,0.4,0,0
SpiceJet,JFK,DEL,09:41,42.3,64,Storm,57,210,25.6,3.4,44.9,43,Cloudy,58,649,29.8,4.6,94,1
Emirates,JFK,DXB,18:38,10.1,37,Storm,26,6510,7.4,0.5,3.8,43,Storm,23,7791,6.8,0.9,0,0
SpiceJet,DEL,DXB,00:12,-26.6,63,Sunny,58,308,21.5,4.7,44.0,56,Storm,48,344,29.1,3.2,36,1
British Airways,DEL,BLR,00:10,12.7,94,Rain,1,4340,5.2,0.6,3.8,68,Storm,1,2147,8.5,0.6,0,0
IndiGo,LHR,DEL,18:45,-23.1,46,Cloudy,52,295,29.9,3.9,43.0,74,Rain,41,264,22.7,3.7,105,1
Air India,BOM,LHR,13:42,16.1,81,Fog,12,2064,1.3,0.4,28.7,55,Cloudy,3,7659,6.4,0.1,0,0
SpiceJet,LHR,DEL,16:09,-29.7,34,Cloudy,48,645,27.2,3.4,45.9,70,Sunny,53,143,29.5,3.1,99,1
SpiceJet,LHR,JFK,20:55,22.4,72,Sunny,7,3714,0.1,0.6,16.4,72,Storm,5,8489,0.7,1.0,0,0
SpiceJet,JFK,LHR,08:50,41.9,83,Snow,43,386,24.0,3.2,-23.0,65,Snow,47,569,23.0,3.2,84,1
Air India,JFK,LHR,16:28,7.5,36,Cloudy,14,9022,7.6,0.9,-4.6,54,Storm,14,3863,9.5,0.3,0,0
SpiceJet,LHR,BLR,19:23,44.4,61,Snow,41,278,26.3,4.4,43.1,97,Cloudy,41,263,29.0,3.7,109,1
Air India,BLR,DEL,18:36,15.2,39,Storm,7,5844,4.0,0.9,22.4,97,Sunny,27,9006,7.4,0.6,0,0
Air India,LHR,DEL,11:56,-24.3,52,Storm,58,453,23.5,2.7,42.9,57,Snow,57,483,22.7,3.4,79,1
Air India,BOM,DXB,00:11,20.7,55,Fog,29,3084,8.3,1.0,5.7,50,Snow,3,4707,2.2,0.3,0,0
British Airways,LHR,JFK,18:20,-26.0,93,Fog,54,612,29.0,2.9,41.3,30,Sunny,58,339,27.0,4.4,120,1
Air India,DXB,DEL,16:06,26.9,54,Storm,0,4005,6.1,0.5,19.0,84,Storm,9,3768,9.1,0.7,0,0
British Airways,DXB,BOM,17:57,-24.7,96,Fog,55,302,26.8,4.2,-29.5,41,Snow,50,652,24.5,4.9,104,1
SpiceJet,JFK,LHR,13:47,-6.7,67,Fog,14,5317,6.3,0.1,18.3,35,Snow,28,3231,4.7,0.9,0,0
Emirates,DEL,BOM,06:02,45.5,88,Sunny,58,334,21.7,3.8,41.3,100,Storm,59,443,24.4,4.4,61,1
Emirates,DXB,JFK,02:26,27.2,72,Cloudy,5,4899,4.1,0.9,-2.4,82,Sunny,24,8291,1.7,0.7,0,0
IndiGo,BOM,DEL,01:29,-22.4,64,Storm,45,414,27.6,3.8,-28.7,39,Fog,58,667,23.9,4.9,53,1
Emirates,DEL,DXB,06:31,17.5,76,Cloudy,12,7171,7.8,0.7,10.3,38,Snow,18,3140,8.1,0.3,0,0
IndiGo,DXB,BOM,19:28,44.0,62,Rain,57,641,29.4,5.0,-23.6,51,Storm,44,658,27.1,4.2,27,1
British Airways,DXB,LHR,22:17,2.7,86,Cloudy,26,7242,1.6,0.4,4.2,95,Cloudy,21,2065,2.0,0.4,0,0
IndiGo,JFK,DXB,19:07,-29.6,79,Fog,58,433,27.3,4.7,43.8,35,Storm,43,495,27.7,4.9,87,1
Emirates,DXB,JFK,21:42,13.3,40,Sunny,10,5214,0.3,0.3,21.1,70,Storm,9,5265,8.3,0.8,0,0
IndiGo,BOM,LHR,02:02,44.5,58,Rain,59,422,21.3,3.2,-25.1,67,Storm,42,590,25.9,3.4,116,1
Emirates,DXB,LHR,14:53,14.1,86,Cloudy,13,9004,0.3,0.4,-1.7,56,Rain,0,9668,1.4,0.0,0,0
SpiceJet,BLR,BOM,16:49,44.0,72,Snow,46,614,22.8,4.8,43.3,51,Storm,47,660,22.1,2.7,25,1
IndiGo,DXB,LHR,12:28,13.2,66,Fog,28,4245,2.3,0.9,26.1,74,Storm,9,5725,5.9,0.7,0,0
Emirates,LHR,BOM,01:29,-27.5,100,Storm,41,666,27.9,4.1,-25.8,48,Cloudy,49,414,23.3,2.7,108,1
British Airways,LHR,JFK,09:54,10.1,50,Cloudy,3,3682,6.0,0.3,9.3,42,Sunny,11,9798,4.4,0.3,0,0
Air India,BLR,JFK,13:05,-29.2,35,Storm,55,251,21.2,4.8,-28.7,35,Fog,46,123,29.4,2.8,47,1
Emirates,BLR,DEL,05:17,16.3,78,Cloudy,14,4224,9.9,0.1,-3.6,97,Rain,12,9333,4.0,0.0,0,0
SpiceJet,BLR,LHR,03:36,-26.5,98,Cloudy,60,330,27.8,3.8,43.6,96,Cloudy,52,446,25.9,3.2,98,1
IndiGo,BOM,DEL,09:28,29.5,41,Fog,27,9535,4.2,0.2,-1.7,31,Sunny,17,6816,7.7,0.4,0,0
British Airways,JFK,BOM,10:59,42.7,62,Fog,57,439,22.9,4.8,45.1,74,Rain,42,526,21.5,3.3,96,1
IndiGo,LHR,DXB,03:04,5.5,71,Snow,12,9097,7.7,1.0,24.0,69,Rain,16,4991,3.5,0.2,0,0
